iata,icao,faa,latitude,longitude
,,69OH,39.699601,-83.9267444719999
,,4TN1,35.3711388890001,-84.961522222
,,71FA,26.907,-80.300347222
,,1MS9,31.2547611110001,-89.805297222
,,2MS2,30.549252778,-89.665883333
,,09NR,35.65,-79.65
,,IA52,42.1009777780001,-91.2618666669999
,,IL76,41.5337500000001,-89.5525
,,11K,37.4611722220001,-95.241944444
,,MD01,38.143458611,-76.356614722
,,MN82,44.7790444440001,-94.153122222
,,2MN5,46.631941667,-94.200922222
,,8MS8,33.623263889,-90.6227777779999
,,8AL7,34.9804722220001,-86.692305556
,,00CL,39.427188889,-121.763427778
,,0CN2,39.2286222220001,-121.688265278
,,CN52,39.5074503330001,-121.541554444
,,23LA,30.6308194440001,-90.080191667
,,69MT,47.7807333330001,-104.527116667
,,AZ09,35.02784425,-112.674457778
,,99D,41.3719444440001,-85.772777778
,,6MN1,44.6111578060001,-94.084722222
,,1MN4,44.917519444,-93.608202778
,,74MN,43.566666667,-95.4402777779999
,,7MS3,34.710888889,-89.719194444
,,5NE8,40.656272222,-95.8636083329999
,,5OH7,39.3117765280001,-84.518149667
,,9OH0,39.045998083,-83.940905444
,,02TS,28.6626416670001,-98.723094444
,,06TS,31.421591667,-99.836575
,,0AA7,60.4915388890001,-151.235252778
,,1MN1,44.747319444,-93.272780556
,,10TS,31.997880556,-94.799815278
,,TX0,28.7400716670001,-96.468189444
,,1AL9,30.3154500000001,-87.572377778
,,1AL3,32.4091638890001,-86.2561111109999
,,14AR,36.161888833,-94.189098083
,,04FD,27.929372222,-82.336983333
,,46OK,35.4751444440001,-98.451627778
,,OK77,35.415877778,-98.542486111
,,16OK,35.4499111110001,-98.586213889
,,32OK,35.4991388890001,-98.615916667
,,65TS,29.7123083330001,-100.584072222
,,71TS,31.218655556,-93.701897222
,,TS13,31.769777778,-101.310836111
,,30TS,29.848994444,-97.7689583329999
,,90TS,29.8569305560001,-96.139294444
,,FD21,28.3767222220001,-81.178138889
,,8AL0,32.8005000000001,-86.4465
,,4AL0,33.4548222220001,-87.36065
,,2AL0,32.607533333,-85.094586111
,,24KS,37.524327778,-97.603186111
,,64MD,38.3830694440001,-76.434369444
,,1NJ3,40.8445978330001,-74.461376
,,NY32,42.469444444,-76.536111111
,,OK10,35.5393777780001,-98.430188889
,,TS22,33.1369888890001,-101.466266667
,,8PA7,40.7963888890001,-75.3575
,,7PA0,40.6510277780001,-76.1141111109999
,,8AL6,34.6602861110001,-86.049238889
,,29KS,37.761289167,-97.177341639
,,71NJ,39.9419722220001,-75.128261111
,,OK71,36.5037444440001,-98.0088388889999
,,70PA,40.2561000000001,-77.056113889
,,5PA4,40.189813889,-75.615030556
,,3VG6,37.6962975000001,-75.7231775
,,2VI2,60.419038889,-152.354891667
,,9AL5,32.601313889,-87.783505556
,,0OH5,40.596830556,-82.4317305559999
,,0OH2,40.6058055560001,-81.415
,,1OK2,35.502880556,-98.537516667
,,1OK6,35.5220722220001,-98.523183333
,,72TA,28.4527299440001,-96.299756056
,,99FA,28.958386111,-81.255588889
,,4MN1,46.6509790280001,-95.35487475
SLJ,KSLJ,,31.1764555560001,-89.190711111
,,NE51,42.3048569440001,-98.124897222
,,8NY7,43.169055556,-75.705722222
,,OH16,38.8591018610001,-83.895883139
,,81TS,31.936408333,-98.3456027779999
,,3TA1,30.456652778,-101.736402778
,,58WI,43.3385277780001,-88.558333333
,,5CN5,40.036588889,-120.763475
,,ID60,46.7132205560001,-116.997108611
,,8MS2,34.2338888890001,-88.5072222219999
,,80NR,35.909444444,-78.5975
,,1TX0,31.0269527780001,-98.3530527779999
,,IN77,39.8215638890001,-86.427730556
,,IN58,39.501334722,-86.262923611
,,OK67,34.547094444,-97.909616667
,,OK64,34.9763888890001,-97.336944444
,,8VA1,37.544436111,-78.587077778
,,5VG2,37.4544361110001,-76.372191667
,,WI61,43.0915694440001,-89.997986111
,,FA82,28.552902778,-81.720977778
,,FA93,30.456136111,-83.144233333
,,FA03,27.842488889,-80.489663889
,,MU28,36.6752361110001,-93.8722
,,NR99,36.331436667,-75.8135677779999
,,NR30,35.285888889,-80.6663833329999
,,15NR,34.977055556,-80.1102083329999
,,NE45,41.293141667,-99.374658333
,,NV24,36.240802778,-115.163186111
,,OK69,35.796263889,-96.428147222
,,VT95,43.9171944440001,-72.6659722219999
,,22VT,44.4463597220001,-72.010503
,,WI54,43.5630555560001,-90.285
,,9AA9,59.403055556,-136.019444444
,,37KS,38.5725944440001,-97.684213889
,,MU03,39.7146000000001,-93.140165278
,,2MS3,33.612916667,-88.368611111
,,SD73,43.584908333,-96.517555556
,,55TE,29.418272222,-94.904466667
,,MI51,42.8204555560001,-85.989075
,,NY03,41.0710083330001,-72.327019444
,,OH20,40.1540666670001,-82.3069069439999
,,OH94,40.0217916670001,-81.482376389
,,SD06,45.0302583330001,-99.133716667
,,FD95,29.9749444440001,-82.925027778
,,FD32,30.400611111,-86.8605277779999
,,FA97,27.6661111110001,-80.425
,,8MN6,45.5836,-93.741275
,,11MT,46.462777778,-109.490555556
,,2OK3,35.0980555560001,-97.7424999999999
,,21PA,41.0536222220001,-75.348277778
,,SD32,45.4347222220001,-98.444305556
,,SD29,43.0008916670001,-96.876605556
,,SD77,43.2777750000001,-97.558547222
,,1TN1,35.778638889,-87.0440833329999
,,6WI6,45.743247222,-91.652658333
,,WI66,43.0982277780001,-89.774838889
,,9AL3,34.132261111,-85.795408333
,,9AL4,33.7848666670001,-86.0506722219999
,,8AL5,33.642483333,-87.1971722219999
,,9AL2,33.2567111110001,-87.4504916669999
,,NR40,35.8208333330001,-77.3788888889999
,,TX89,29.5654500000001,-95.6888638889999
,,W37,47.141486667,-122.560958889
,,OL99,59.703413889,-151.496458333
,,6MS4,31.684899833,-89.1414
,,84NR,35.582577778,-78.719497222
,,OH86,41.3452500000001,-82.828677778
,,FD43,28.5275,-81.480833333
,,MN97,47.5716833330001,-95.737955556
,,MN78,45.6757671940001,-94.826246861
,,17VA,36.8631833330001,-76.450338889
,,7WV2,37.772052778,-80.4703388889999
,,40WV,40.393778667,-80.527402528
,,8AL4,32.9592305560001,-86.519563889
,,7AL0,33.4272583330001,-86.3408388889999
,,CO13,39.556938889,-105.009325
,,FD68,28.7941083330001,-81.6529416669999
,,ID11,46.018888889,-115.962222222
,,9MN9,44.972055556,-93.262605556
,,MU43,39.771769444,-94.772375
,,JY34,40.666672222,-74.633341667
,,4OH2,39.9738333330001,-82.0153333329999
,,SD2,44.709763889,-96.474541667
,,68TX,30.2757500000001,-97.7343888889999
,,TE72,32.8980527780001,-94.162219444
,,TS79,36.324061111,-100.396608333
,,63TX,32.0103111110001,-96.1771277779999
,,TS42,29.5821333330001,-98.5810222219999
,,PA06,61.1296944440001,-149.795916667
,,NE94,40.556780556,-97.209544444
,,58PA,39.859966667,-78.9877
,,6AL8,30.6546361110001,-87.854252778
,,46AR,36.2559876940001,-94.162142917
,,AZ25,32.5570500000001,-114.678947222
,,0CA0,36.6527444440001,-119.587113889
,,77MD,38.7937055560001,-77.0121444439999
,,70ND,47.9331361110001,-101.148177778
,,1NY1,40.8167722220001,-72.730780556
,,TS81,31.1574444440001,-97.07525
,,1WI2,46.029444444,-89.6863888889999
,,AA14,68.6281666670001,-149.589
,,58AR,36.405680556,-94.1735416669999
,,17A,36.32825,-93.622213889
,,57AR,33.6605555560001,-94.2416666669999
,,FA87,27.0566666670001,-82.159444444
,,HI02,20.745933333,-156.913041667
,,9KT0,38.2489722220001,-85.749472222
,,ND23,46.846283472,-96.8749497219999
,,NE83,40.7530861110001,-97.854027778
,,12NY,42.883902778,-74.9313444439999
,,PA38,40.0246394440001,-79.576177361
,,UT27,40.303791667,-110.208752778
,,04AA,60.535833333,-150.811388889
,,62AR,36.464813889,-93.8692833329999
,,1AR3,35.057783333,-92.419119444
,,1AR4,36.162222222,-93.607222222
,,2AR1,35.369847222,-93.8430611109999
,,12FA,28.279580556,-80.673783333
,,8KT1,38.213611111,-85.5317777779999
,,1LA6,32.5120833330001,-92.156777778
,,28MD,38.908775,-76.866933333
,,48NY,42.895647222,-77.3969611109999
,,1NY2,42.9010250000001,-78.867877778
,,OK72,36.2127166670001,-98.903291667
,,OK60,34.987416667,-97.810783333
,,74OK,35.9477248330001,-97.4892848329999
,,OK81,34.6841416670001,-97.866694444
,,19PN,40.093044444,-76.493138889
,,CO08,39.7300000000001,-102.171666667
,,OH98,41.0325,-83.6880555559999
,,OK73,35.4386944440001,-96.0158249999999
,,OK87,36.435036111,-94.778663889
,,61OK,34.683855556,-97.928033333
,,84OK,34.664608333,-98.077316667
,,TS99,31.3504888890001,-95.159883333
,,18FA,27.237333333,-80.692163889
XNI,KXNI,,35.0606752780001,-108.937599444
,,04SD,44.9931250000001,-101.243011111
SPK,KSPK,,40.145027778,-111.667694444
,,86CL,33.5974055560001,-116.883494444
,,69FA,28.555261111,-82.33465
,,FA91,28.4308444440001,-81.456297222
,,7MN5,48.838611111,-95.761388889
,,NK40,41.112808333,-73.862838889
,,NY53,43.183791667,-75.401272222
,,92OK,34.7307388890001,-98.0144611109999
,,OK89,34.693436111,-97.8981555559999
,,OK91,34.6430972220001,-98.0440166669999
,,OK88,36.9144555560001,-95.4632972219999
,,TS98,29.694205556,-95.520133333
,,TS84,33.401797222,-102.310230556
,,8WI7,45.864622222,-89.1439833329999
,,FD59,28.470277778,-82.240916667
,,OH44,40.2206177780001,-82.946292778
,,2TS5,34.023333333,-100.343611111
,,10WA,46.0248000280001,-121.274985667
,,11WI,42.815130556,-89.062413889
,,6AL4,34.671713889,-87.632813889
,,09IL,38.583277778,-89.934194444
,,27MD,39.098375,-75.895215278
,,MI39,42.852236111,-85.839108333
,,MI06,42.956319444,-82.434638889
,,62MI,43.6070861110001,-86.364438889
,,41MI,41.795308333,-85.4065666669999
,,21MN,47.7345333330001,-95.2044333329999
,,3MN4,43.950844444,-95.385327778
,,49OH,39.935451389,-83.236398611
,,29OR,44.012486111,-120.280458333
,,17SD,44.8186416670001,-96.564016667
,,WI71,45.1991320000001,-92.5738719999999
,,25FD,28.399380556,-81.435813889
,,9OG1,13.4758630000001,144.812142833
,,73MN,47.830927778,-92.0610583329999
,,TX50,33.2180388890001,-97.1683416669999
,,76MI,46.5440833330001,-87.406388889
,,69MI,42.9931638890001,-84.55375
,,86MN,47.5265805560001,-95.401788889
,,2TS6,33.6886027780001,-95.550463889
,,AZ49,35.788866667,-114.132097222
,,77MI,43.1987,-85.5939551389999
,,87MI,42.447261111,-85.654975
,,31MT,47.23645,-111.302316667
,,48OH,41.3189722220001,-81.6476111109999
,,71OH,39.375444444,-84.3608055559999
,,39PS,42.172,-79.942833333
,,08WA,46.9704166670001,-122.725888889
,,67ID,45.1737027780001,-113.892591667
,,81MI,41.9354916670001,-85.648691667
,,3MN8,44.4857166670001,-92.902222222
,,5OH0,39.079158889,-84.145273194
,,OH87,40.3389625,-82.7723124999999
,,OH24,40.875694444,-81.7664972219999
,,07LA,31.0530000000001,-92.632875
,,17MN,44.4470527780001,-95.777497222
,,NM1,35.084975,-108.78835
,,NY14,41.763611111,-74.453888889
,,42VG,36.77635,-76.099513889
,,MT16,45.2288888890001,-111.375716667
,,20SD,44.448888889,-96.505786111
,,98CL,33.4802083330001,-117.107988889
,,07FD,25.7877777780001,-80.215555556
,,NV99,39.0367583890001,-114.829940861
,,5OH6,40.353855556,-83.5239
,,44OK,36.5012888890001,-94.967911111
,,SD18,43.916261111,-103.441719444
,,10SD,43.5638361110001,-101.660222222
,,VA86,37.2502944440001,-76.668888889
,,97MI,42.5613000000001,-83.7354999999999
,,NM13,36.5359535280001,-105.652823694
,,3OK2,35.551966667,-98.4679027779999
,,7OK5,35.313619444,-99.6261916669999
,,2OK8,34.4036083330001,-96.758944444
,,GA34,31.4361111110001,-83.478611111
,,93MO,37.203280556,-91.1233124999999
,,54MO,39.142616667,-90.9587999999999
,,5NC3,35.299386111,-80.4578333329999
,,NM14,36.9791388890001,-103.1985
,,4OK2,34.8153694440001,-97.974297222
,,4OK1,35.5398638890001,-98.6623638889999
,,5TA7,30.1821305560001,-97.960986111
,,XS04,32.797005556,-97.146066667
,,XS02,32.5101000000001,-94.824544444
,,XS06,34.122905556,-102.171294444
,,79WA,46.166275,-123.361844444
,,3WV6,37.834155556,-81.1966555559999
,,CA30,33.6750277780001,-117.873166667
,,9LA0,29.1399166670001,-90.201486111
,,NY33,43.109333722,-77.239176917
,,4OK6,35.8401666670001,-97.6712249999999
,,25NJ,40.780555556,-74.4175
,,JY11,39.8277583330001,-75.00625
,,57CA,33.7655333330001,-117.744125
,,03MO,39.2888305560001,-93.992422222
,,9NJ9,39.7355388890001,-75.0652111109999
,,08OL,35.4080875000001,-98.605477778
,,OL12,36.4216666670001,-97.161666667
,,8VG4,37.6053055560001,-79.016361111
,,09AA,62.9698888890001,-150.75375
,,CA17,33.557747222,-117.183369444
,,CO26,40.5192041670001,-104.458293056
,,6Y5,46.6933458330001,-85.422095833
,,6OK5,35.4227777780001,-96.275833333
,,TX1,32.0791750000001,-95.432480556
,,XS29,31.8547222220001,-102.366111111
,,28X,35.454127306,-100.993814806
,,WA32,47.66,-122.21
,,IN27,40.9998000000001,-86.91315
,,10ME,45.3487138890001,-68.516636111
,,ME50,45.653266667,-68.7169777779999
,,68ME,43.6539638890001,-70.2769499999999
,,84MI,43.0514277780001,-86.230091667
,,CT30,41.6666638890001,-73.1894444439999
,,IL29,39.533005556,-90.215580556
,,0LA6,30.2490666670001,-92.085513889
,,5ME9,44.3618111110001,-69.7798444439999
,,98ME,44.4132750000001,-68.994052778
,,46ME,45.177136111,-67.267936111
,,39ME,44.546552778,-68.417394444
,,79ME,46.134466667,-67.843133333
,,16ME,46.675919444,-67.9989805559999
,,ME63,44.5513,-70.5554749999999
,,1ME2,44.566216667,-69.6478499999999
,,ME94,43.141583333,-70.650669444
,,NH34,42.9923944440001,-71.4653361109999
,,NH04,42.8057972220001,-71.618797222
,,8AL2,33.3554260000001,-86.2621349999999
,,FA94,28.2311111110001,-81.234444444
,,1QK,39.0385900000001,-100.233888333
,,12MN,47.2197444440001,-93.5126749999999
,,0AR3,34.3280291670001,-93.2592888889999
,,NC84,36.04256,-77.37722
,,ND25,48.0645500000001,-102.909591667
,,NE80,40.6730666670001,-96.637813889
,,81OH,41.3240250000001,-80.792077778
,,6TN5,35.248077778,-86.831066667
,,XS74,29.0047638890001,-95.9818722219999
,,XS42,33.266375,-96.5167222219999
,,XS53,32.8504888890001,-97.862247222
,,TT00,29.646666667,-96.729444444
,,96Z,56.116310556,-133.121715278
,,M99,43.0612,-84.548388889
,,1NC8,35.515833333,-80.258055556
,,NE89,42.7598541670001,-98.6020194439999
,,3NY1,43.1551944440001,-75.7858666669999
,,43OA,39.5814222220001,-84.0927833329999
,,05OK,35.471363889,-98.541708333
,,PA07,40.194216667,-77.5183249999999
,,PA84,39.953819444,-76.909261111
,,XA48,33.6415111110001,-97.3156499999999
,,XS95,29.2566944440001,-96.987
,,13WA,47.7705388890001,-120.133558333
,,WI95,42.577796667,-88.0140499999999
,,2AL6,30.491980556,-88.197308333
,,1AR8,34.813552778,-92.2073722219999
,,CA80,37.0645155560001,-120.858963333
,,97CA,38.79925,-121.830694444
,,GA07,32.066872222,-84.253033333
,,8OK4,36.4422222220001,-98.103888889
,,00OK,36.198918,-96.217682
,,43NH,43.223044444,-70.8315638889999
,,8OK6,35.8169444440001,-96.8730555559999
,,5OK0,35.5413500000001,-98.59455
,,60OK,35.502413889,-98.509241667
,,30OK,35.809741667,-97.945483333
,,7OK8,34.66155,-98.102794444
,,2OK0,34.6569305560001,-97.792480556
,,AA05,57.5585305560001,-156.787684722
,,98AL,34.2423694440001,-87.592291667
,,MT17,47.5450500000001,-111.451075
,,10VG,36.8297027780001,-76.298344444
,,CN48,37.9701988890001,-121.287860611
,,90FA,28.6719444440001,-81.850833333
,,IN39,41.141666667,-87.394166667
,,TT05,29.191361111,-98.255125
,,TT20,30.964722222,-95.834722222
,,TT45,29.4983333330001,-98.155
,,TT32,33.011916667,-96.410472222
,,P17,39.8742680560001,-78.2977333329999
,,GA12,34.2775888890001,-85.193963889
,,1A8,37.7220586110001,-117.236365833
,,VG94,36.7452916670001,-78.101336111
,,9PA1,41.8380916670001,-75.837361111
,,TT10,33.429027778,-99.947777778
,,TT06,29.790333333,-99.701852778
,,77TE,33.0366777780001,-95.2931833329999
,,CO1,38.1963138890001,-103.693761111
,,24MI,42.440113889,-85.416805556
,,20OH,41.393744444,-80.813375
,,5WI9,42.843638889,-90.7084166669999
,,AZ71,34.870756944,-113.586643056
,,DE39,39.7511111110001,-75.5505555559999
,,40FA,28.3511867780001,-81.6733475
,,21FA,28.2990861110001,-80.720780556
,,LS09,30.142780556,-92.333327778
,,01OK,35.8953527780001,-96.026122222
,,88XS,31.6004525000001,-99.416034361
,,85XS,31.1036111110001,-95.702811111
,,8XS0,31.30605,-99.492819444
,,94XS,29.0013916670001,-96.992838889
,,7AR7,34.321197222,-90.857669444
,,4XS8,30.0999444440001,-97.7268611109999
,,44XS,30.2844277780001,-99.473786111
,,15TX,33.754547222,-96.843558333
,,7XS5,35.5319944440001,-101.1613
,,8XS1,30.200011111,-95.45625
,,AA16,60.624808333,-151.2945
,,0ID9,46.7852777780001,-116.471130556
,,0ID,42.44818625,-111.777543056
,,ID08,45.0206388890001,-116.437388889
,,MT62,45.6089806940001,-112.328004167
,,ND55,46.788111111,-98.5369666669999
,,99XS,33.294013889,-96.446888889
,,1FL4,27.8135500000001,-82.6822333329999
,,32FL,28.8244083330001,-81.710527778
,,7NC0,36.5166359720001,-75.865336667
,,92SC,33.52135,-81.5783611109999
,,71XS,31.166855556,-98.245838889
,,8XS3,27.9938916670001,-97.820566667
,,93XS,32.9290972220001,-97.713927778
,,UT07,38.4816300000001,-109.43582
,,4NC2,35.5453009170001,-78.5928107779999
,,4PA7,40.0587833330001,-76.437652778
,,60XS,32.8933250000001,-100.893908333
,,43NV,38.729372417,-119.465827444
,,24NY,40.8897916670001,-73.491602778
,,2PA0,40.2474916940001,-77.0593264999999
,,0PA0,40.6843027780001,-77.1264305559999
,,9XA1,29.700791667,-95.669669444
,,7XA7,29.7519444440001,-95.457222222
,,76XS,29.9874750000001,-96.952808333
,,95KS,39.0261611110001,-96.015041667
,,ND12,46.5865277780001,-100.472222222
,,WA39,48.6503611110001,-122.953586111
,,FL73,28.4580472220001,-81.6329916669999
SXK,KSXK,,42.9858275,-96.161400278
,,43NY,43.055361111,-76.150422222
,,67SC,32.948611111,-80.7675
,,46XS,35.402675,-102.807605556
,,73XS,31.786111111,-101.534444444
,,25MI,42.938527778,-84.5771833329999
,,95NC,34.7642380560001,-77.385850972
,,PA43,40.7361666670001,-80.039594444
,,08AR,33.723611111,-94.145277778
,,2AR8,35.8311055560001,-90.370413889
,,7AR6,35.7957944440001,-90.802375
,,68FL,30.4759361110001,-84.231005556
,,82FL,30.5624222220001,-84.2212916669999
,,82IL,42.3152483330001,-88.960186944
,,3OK6,36.7366666670001,-100.588888889
,,9OK4,34.115975,-96.311025
,,PA78,39.9015444440001,-75.161344444
,,98VA,38.9443972220001,-77.5422055559999
,,MO18,37.122754167,-93.092131944
,,UT10,40.3593222220001,-112.018191667
,,3MN5,46.971711111,-94.5683861109999
,,OK78,36.5591069440001,-95.431694444
,,7OK1,35.742138889,-97.3613583329999
,,7XS2,29.7081250000001,-95.402727778
,,11XS,29.5970452780001,-95.369420278
,,93WI,42.6842576390001,-90.109715694
,,22AK,61.988813889,-151.391161111
,,MT22,46.345020833,-113.620534722
,,29NC,36.0905827780001,-79.1708027779999
,,WA41,47.333333333,-122.033333333
,,2MI6,44.2874305560001,-83.7609138889999
,,3OH5,39.4922222220001,-84.319166667
,,FL63,28.331455556,-81.593336111
,,61IN,38.7136697220001,-85.603573889
,,38KS,38.215386111,-97.3521847219999
,,6OH3,39.766730556,-84.6481874999999
,,40TN,36.3474715,-83.2673495
,,40AL,34.805125,-87.652819444
,,3IL8,40.697944444,-88.9469999999999
,,M34,37.009813611,-88.299402222
,,IN73,39.9585888890001,-86.1589472219999
,,MA01,42.0886611110001,-71.263288889
,,NM15,35.881666667,-106.3175
,,OH17,40.043816667,-84.2109944439999
,,00SD,44.809158333,-96.498897222
,,0XA0,33.014005556,-97.708480556
,,5XA1,31.6307861110001,-97.707572222
,,MD07,39.3887030000001,-79.1813769999999
,,5MT5,48.448888889,-105.835833333
,,6OR8,44.5323194440001,-122.982869444
,,5IN7,40.5646100000001,-85.6654965279999
,,41AL,33.6484,-86.8189
,,72FA,27.8250305560001,-82.7032027779999
,,47VT,44.1256777780001,-73.3696166669999
,,02XA,33.5913194440001,-95.882863889
,,03MT,45.809057194,-108.569983056
,,OH91,39.3956305560001,-82.970288889
,,55XA,29.7027722220001,-95.101638889
,,50XA,31.7707722220001,-106.498441667
,,02MT,47.980427778,-104.708936111
,,MT69,47.7277250000001,-115.464613889
,,8M3,44.83,-111.2875
,,NV86,36.1326250000001,-115.135511111
,,94WI,44.4825000000001,-91.6224999999999
LHD,PALH,,61.1866391940001,-149.965393639
,,IL58,41.343094444,-89.436725
,,2CD4,39.4305555560001,-107.623055556
,,FL06,28.339830889,-81.395153667
,,IA43,41.6052,-94.616177778
,,06KY,38.645555556,-84.5823055559999
,,IA18,42.973694444,-94.035902778
,,39KS,37.2981430560001,-95.262930556
,,NV77,39.5521325,-119.836303889
,,NY38,40.906891667,-73.5160888889999
,,PA44,40.3724263890001,-76.7438472219999
,,TN26,36.0575000000001,-86.3955
,,46VA,37.8174666670001,-78.048547222
,,AL01,33.274208333,-88.089333333
,,5FL6,27.4050083330001,-80.811469444
,,2FL5,28.4626944440001,-81.455247222
,,ID42,42.9255555560001,-115.757222222
,,D47,44.7411527780001,-114.918608333
,,58MT,46.5441666670001,-111.07
,,02OK,36.6188888890001,-97.535
,,48OK,36.723333333,-97.61
,,TN27,35.6713750000001,-86.7215277779999
,,66OH,39.0275041670001,-84.046834722
,,0OK2,36.6105555560001,-96.098055556
,,35NY,40.8983416670001,-73.518552778
,,OR9,45.666461111,-116.618358333
,,OR8,45.8058333330001,-116.688688889
,,VG22,37.878819444,-78.893558333
,,AA25,61.507866667,-149.078925
,,FL05,28.537461111,-81.3844833329999
,,0FL6,30.251066667,-85.901572222
,,1LA2,30.7505555560001,-91.1575
,,4ME9,44.2093194440001,-70.531705556
,,11PA,40.1919444440001,-75.3133333329999
,,FL65,29.7239888890001,-84.992202778
,,9KS,37.6227000000001,-99.228377778
,,AL00,31.8894527780001,-85.156216667
,,IN04,41.375261111,-87.0798833329999
,,SN51,37.8803722220001,-97.887805556
