Count,Attributes
2,"('1C...', 'CIRCLING')"
2,"('TWY', 'G5,')"
2,"('G6,', 'G7,')"
2,"('G7,', 'G8,')"
2,"('G8,', 'G9,')"
2,"('G9,', 'G10,')"
2,"('G10,', 'G11,')"
2,"('G11,', 'TWY')"
2,"('TWY', 'WL')"
2,"('WL', 'BTN')"
2,"('RWY', '18L/36R,')"
2,"('18L/36R,', 'TWY')"
2,"('TWY', 'WR,')"
2,"('WR,', 'TWY')"
2,"('WR', 'CL')"
2,"('08', 'RTHL')"
2,"('(10.5NM', 'SW')"
2,"('13L', 'ALS')"
2,"('17C', 'CAT')"
2,"('E', 'E57)')"
2,"('SFC-15000FT', 'DLY')"
2,"('34', 'U/S')"
2,"('1A...', 'DELETE')"
2,"('APCH-GPS.', 'DELETE')"
2,"('FROM', 'MINIMUM')"
2,"('TO', 'RW16R.')"
2,"('SM.', 'LNAV/VNAV')"
2,"('(8.1NM', 'NNW')"
2,"('AT', '2411260600.')"
2,"('LAMAR', 'COUNTY,')"
2,"('COUNTY,', 'VERNON,')"
2,"('VERNON,', 'AL.')"
2,"('ORIG-B', '...')"
2,"('PROCEDURE', 'NA;')"
2,"('NA;', 'RWY')"
2,"('17/35', 'CLOSED')"
2,"('MOR,', 'GKT,')"
2,"('GKT,', 'GCY,')"
2,"('COMMISSIONED', '2745FT')"
2,"('2745FT', 'X')"
2,"('(279FT', 'AGL)')"
2,"('TWY', 'D,')"
2,"('(233FT', 'AGL)')"
2,"('17L', '(CAT')"
2,"('AMDT', '7')"
2,"('7', '...')"
2,"('S-ILS', '17L')"
2,"('INNER', 'MARKER')"
2,"('ROSE', 'U/S')"
2,"('DECATUR', 'MUNI,')"
2,"('MUNI,', 'DECATUR,')"
2,"('DECATUR,', 'TX.')"
2,"('TX.', 'VOR/DME')"
2,"('PROCEDURE', 'NA,')"
2,"('NA,', 'UKW')"
2,"('SERVICE.', '2410152015-2505272015EST')"
2,"('INCLUDE', 'GCN,')"
2,"('GCN,', 'AZC.')"
2,"('(ASN', '2024-AWP-11085-OE)')"
2,"('2024-AWP-11085-OE)', '332744N1120422W')"
2,"('332744N1120422W', '(3.5NM')"
2,"('PHX)', '1311FT')"
2,"('1311FT', '(230FT')"
2,"('Q)', 'KZME/QMXXX////000/999/3327N08835W005')"
2,"('KZME/QMXXX////000/999/3327N08835W005', 'A)')"
2,"('A)', 'KGTR')"
2,"('KGTR', 'B)')"
2,"('E)', 'GTR')"
2,"('(ASN', '2023-AWP-4454-NRA)')"
2,"('2023-AWP-4454-NRA)', '324350N1171112W')"
2,"('324350N1171112W', '(0.2NM')"
2,"('(0.2NM', 'SE')"
2,"('SAN)', '163FT')"
2,"('(5.4NM', 'NW')"
2,"('NW', '20A)')"
2,"('ZJX.', 'V159')"
2,"('AL', 'R-110')"
2,"('R-110', 'TO')"
2,"('TO', 'PECAN')"
2,"('PECAN', '(PZD)')"
2,"('(PZD)', 'VOR/DME,')"
2,"('VOR/DME,', 'GA')"
2,"('GA', 'R-295')"
2,"('R-295', 'MEA')"
2,"('3000.', 'EUF')"
2,"('(11NM', 'SW')"
2,"('INCLUDE', 'PHX,')"
2,"('PHX,', 'SEZ,')"
2,"('RWY', '9R,')"
2,"('1479/HAT', '453')"
2,"('453', 'ALL')"
2,"('VDP', '1.5')"
2,"('MSL', '2966FT')"
2,"('2966FT', 'N')"
2,"('9R', '(2024-ASO-5839')"
2,"('MSL', '2055FT')"
2,"('2055FT', 'N')"
2,"('9R', '(2023-ASO-3166-NRA).')"
2,"('(2023-ASO-3166-NRA).', '2410311721-2701151721EST')"
2,"('ZME', 'ROUTE')"
2,"('ZME.', 'V527')"
2,"('V527', 'HOT')"
2,"('TO', 'HIDER,')"
2,"('MEA', '4500')"
2,"('4500', 'SOUTHEASTBOUND.')"
2,"('SOUTHEASTBOUND.', 'V527')"
2,"('V527', 'HIDER,')"
2,"('TO', 'ROVER,')"
2,"('ROVER,', 'AR')"
2,"('AR', 'DISREGARD')"
2,"('PSP,', 'BNG,')"
2,"('BNG,', 'TNP,')"
2,"('TRM,', 'L08.')"
2,"('APRON', 'SOUTHWEST')"
2,"('SOUTHWEST', 'AIRLINES')"
2,"('AIRLINES', 'HANGAR')"
2,"('OF', '350510N1172619W.')"
2,"('350510N1172619W.', 'AP')"
2,"('INCLUDE', 'VCV,')"
2,"('VCV,', 'APV,')"
2,"('DAG,', 'WJF,')"
2,"('WJF,', 'MHV,')"
2,"('MHV,', 'L71,')"
2,"('L71,', 'IYK.')"
2,"('INCLUDE', 'LNP,')"
2,"('LNP,', 'TRI,')"
2,"('TRI,', 'PBX,')"
2,"('PBX,', 'SJS,')"
2,"('SJS,', 'EBD,')"
2,"('EBD,', 'HTS.')"
2,"('ATL)', 'SFC-400FT')"
2,"('UNKNOWN)', '332718N1122218W')"
2,"('332718N1122218W', '(1.62NM')"
2,"('(1.62NM', 'N')"
2,"('N', 'APCH')"
2,"('21)', '1171FT')"
2,"('1171FT', '(177FT')"
2,"('(ASN', '2023-AWP-12070-OE)')"
2,"('2023-AWP-12070-OE)', '332512N1115618W')"
2,"('332512N1115618W', '(3.8NM')"
2,"('ESE', 'PHX)')"
2,"('PHX)', '1378FT')"
2,"('1378FT', '(217FT')"
2,"('(217FT', 'AGL)')"
2,"('(5.7NM', 'NE')"
2,"('NE', '15F)')"
2,"('UNKNOWN)', '322502.06N1061912.06W')"
2,"('322502.06N1061912.06W', '(30NM')"
2,"('LRU)', '4542FT')"
2,"('4542FT', '(500FT')"
2,"('TWY', 'EL')"
2,"('EL', 'RWY')"
2,"('17C/35C', 'AND')"
2,"('P', 'U/S')"
2,"('CLSD', 'FROM')"
2,"('NOT', 'AVBL.')"
2,"('EL', 'CENTRO')"
2,"('CENTRO', 'APPROACH')"
2,"('132.27', 'OR')"
2,"('OR', '292.2.')"
2,"('12000.', '2305011619-2505011619EST')"
2,"('DA', '1748/HAT')"
2,"('MDA', '2020/HAA')"
2,"('CRANE', '1587')"
2,"('1587', 'MSL')"
2,"('(2023-AWP-723-NRA),', 'CRANE')"
2,"('INCLUDE', 'TCS,')"
2,"('TCS,', 'ONM,')"
2,"('ONM,', 'SVC.')"
2,"('(242.8FT', 'AGL)')"
2,"('OF', '354209N1012016W.')"
2,"('354209N1012016W.', 'AP')"
2,"('H70,', 'T55.')"
2,"('SPOT', '39')"
2,"('39', 'CLSD')"
2,"('18L', 'SPECIAL')"
2,"('OPR', 'REMOTE')"
2,"('REMOTE', 'WHISKEY')"
2,"('TYPE:', 'CONCRETE')"
2,"('CONCRETE', 'PCN:')"
2,"('PCN:', '93/R/A/W/T')"
2,"('(484.9FT', 'AGL)')"
2,"('BTN', 'ATLANTIC')"
2,"('SOUTH', 'LAKE')"
2,"('LAKE', 'RAMP')"
2,"('WIP', 'OPEN')"
2,"('17L/35R', 'RWY')"
2,"('(ASN', '2023-AWP-5980-OE)')"
2,"('2023-AWP-5980-OE)', '332552N1115505W')"
2,"('332552N1115505W', '(4.7NM')"
2,"('PHX)', '1579FT')"
2,"('1579FT', '(416FT')"
2,"('(ASN', '2022-ASO-30092-OE)')"
2,"('2022-ASO-30092-OE)', '335755N0840100W')"
2,"('335755N0840100W', '(3.1NM')"
2,"('SW', 'LZU)')"
2,"('LZU)', '1412FT')"
2,"('1412FT', '(400FT')"
2,"('OF', '343724N0850209W.')"
2,"('343724N0850209W.', 'AP')"
2,"('INCLUDE', 'DNN,')"
2,"('DNN,', 'ANB,')"
2,"('ATL,', 'CHA,')"
2,"('CZL,', 'DZJ,')"
2,"('DZJ,', 'PYP,')"
2,"('PYP,', 'RKW,')"
2,"('RKW,', 'RMG,')"
2,"('RMG,', 'RYY,')"
2,"('RYY,', 'RZR,')"
2,"('RZR,', 'VPC.')"
2,"('PSP,', 'UDD,')"
2,"('UDD,', 'TRM,')"
2,"('TNP,', 'L08.')"
2,"('STANDS', 'E1')"
2,"('E1', 'AND')"
2,"('AND', 'E2')"
2,"('CONC', 'PCN:')"
2,"('PCN:', '94R/B/W/T')"
2,"('STANDS', 'E3')"
2,"('E3', 'AND')"
2,"('AND', 'E4')"
2,"('PCN:', '72R/A/W/T')"
2,"('A321', 'NEO')"
2,"('(0.3NM', 'WSW')"
2,"('(ASN', '2022-ASO-30094-OE)')"
2,"('2022-ASO-30094-OE)', '335754N0840103W')"
2,"('335754N0840103W', '(2.9NM')"
2,"('LZU)', '1312FT')"
2,"('1312FT', '(300FT')"
2,"('AT', '2411260559.')"
2,"('(ASN', '2023-AWP-4453-NRA)')"
2,"('2023-AWP-4453-NRA)', '324351N1171117W')"
2,"('324351N1171117W', '(0.2NM')"
2,"('(0.2NM', 'SSE')"
2,"('L', 'DECOMMISSIONED')"
2,"('(8.4NM', 'E')"
2,"('IAP', 'TEXARKANA')"
2,"('TEXARKANA', 'RGNL-WEBB')"
2,"('RGNL-WEBB', 'FLD,')"
2,"('FLD,', 'TEXARKANA,')"
2,"('TEXARKANA,', 'AR.')"
2,"('ORIG-D...', 'RNAV')"
2,"('18/36', 'WIP')"
2,"('(5.9NM', 'NNW')"
2,"('INCLUDE', 'SNH.')"
2,"('UNKNOWN)', '332505N1122141W')"
2,"('332505N1122141W', '(1.02NM')"
2,"('(1.02NM', 'SSE')"
2,"('SSE', 'APCH')"
2,"('21)', '1212FT')"
2,"('1212FT', '(250FT')"
2,"('COMMISSIONED', '345FT')"
2,"('345FT', 'X')"
2,"('100FT', 'CONC')"
2,"('LGTD', '1765')"
2,"('1765', 'FT')"
2,"('FT', 'NORTHWEST')"
2,"('NORTHWEST', 'A5')"
2,"('OF', '363815N0821050W.')"
2,"('363815N0821050W.', 'AP')"
2,"('INCLUDE', 'VJI,')"
2,"('VJI,', 'TRI,')"
2,"('TRI,', '0A9,')"
2,"('0A9,', '6A4.')"
2,"('E', '09M)')"
2,"('(3.2NM', 'E')"
2,"('OUTLET', '122.1')"
2,"('1B...', 'CHANGE')"
2,"('DELETE', 'ALTERNATE')"
2,"('AVAILABLE.', 'CHART')"
2,"('CHART', 'ALTERNATE')"
2,"('USE', 'MARIETTA')"
2,"('RAMP', 'ENTRANCE')"
2,"('(8.1NM', 'NW')"
2,"('(295.3FT', 'AGL)')"
2,"('APRON', 'SIGNATURE')"
2,"('SIGNATURE', 'RAMP')"
2,"('RAMP', 'EAST')"
2,"('EAST', 'ENTRANCE')"
2,"('ENTRANCE', 'S')"
2,"('I06.', 'SFC-5999FT.')"
2,"('LOC', 'BC')"
2,"('AMDT', '19B...')"
2,"('GPS,', 'LBB')"
2,"('LBB', 'VORTAC')"
2,"('UNMONITORED.', '2410311806-2502051806EST')"
2,"('L08.', 'SFC-7000FT.')"
2,"('SECURITY', 'NOTICE.')"
2,"('NOTICE.', 'DISNEYLAND')"
2,"('DISNEYLAND', 'THEME')"
2,"('THEME', 'PARK,')"
2,"('PARK,', 'ANAHEIM,')"
2,"('ANAHEIM,', 'CA.')"
2,"('CA.', 'THIS')"
2,"('9/5145', 'TO')"
2,"('REFLECT', 'A')"
2,"('ADMINISTRATION', '(TSA)WEBSITE')"
2,"('(TSA)WEBSITE', 'UPDATE')"
2,"('UPDATE', 'AND')"
2,"('INFORMATION', 'CONCERNING')"
2,"('CONCERNING', 'AIRSPACE')"
2,"('AIRSPACE', 'WAIVERS.')"
2,"('WAIVERS.', 'FLIGHT')"
2,"('NOTAM', 'COMPLY')"
2,"('WITH', 'STATUTORY')"
2,"('STATUTORY', 'MANDATES')"
2,"('MANDATES', 'DETAILED')"
2,"('DETAILED', 'IN')"
2,"('SECTION', '352')"
2,"('352', 'OF')"
2,"('LAW', '108-7')"
2,"('108-7', 'AS')"
2,"('AS', 'AMENDED')"
2,"('AMENDED', 'BY')"
2,"('SECTION', '521')"
2,"('521', 'OF')"
2,"('LAW', '108-199.')"
2,"('108-199.', 'PURSUANT')"
2,"('RULES', 'PERTAINING')"
2,"('PERTAINING', 'TO')"
2,"('SECURITY', 'INSTRUCTIONS;')"
2,"('INSTRUCTIONS;', 'ALL')"
2,"('INCLUDING', 'UNMANNED')"
2,"('UNMANNED', 'AND')"
2,"('AND', 'REMOTE')"
2,"('CONTROLLED', 'AIRCRAFT,')"
2,"('AIRCRAFT,', 'ARE')"
2,"('A', '3')"
2,"('3', 'NMR')"
2,"('OF', '334805N/1175517W')"
2,"('334805N/1175517W', 'OR')"
2,"('THE', 'SLI066006.8')"
2,"('SLI066006.8', 'UP')"
2,"('INCLUDING', '3000FT')"
2,"('3000FT', 'AGL.')"
2,"('AGL.', 'END')"
2,"('2', 'SPECIAL')"
2,"('SPECIAL', 'THE')"
2,"('THE', 'RESTRICTIONS')"
2,"('RESTRICTIONS', 'DO')"
2,"('TO', 'THOSE')"
2,"('THOSE', 'AIRCRAFT')"
2,"('BY', 'AND')"
2,"('IN', 'CONTACT')"
2,"('ATC', 'FOR')"
2,"('OPERATIONAL', 'OR')"
2,"('OR', 'SAFETY')"
2,"('FLIGHT', 'PURPOSES,')"
2,"('PURPOSES,', 'DEPARTMENT')"
2,"('OF', 'DEFENSE,')"
2,"('DEFENSE,', 'LAW')"
2,"('AND', 'AIR')"
2,"('AMBULANCE', 'FLIGHT')"
2,"('OPERATIONS.', 'FLIGHTS')"
2,"('CONDUCTED', 'FOR')"
2,"('OPERATIONAL', 'PURPOSES')"
2,"('OF', 'ANY')"
2,"('ANY', 'DISNEYLAND')"
2,"('DISNEYLAND', 'EVENT')"
2,"('EVENT', 'AND')"
2,"('AND', 'VENUE')"
2,"('VENUE', 'ARE')"
2,"('APPROVED', 'WAIVER.')"
2,"('WAIVER.', 'AN')"
2,"('WAIVER', 'DOES')"
2,"('NOT', 'RELIEVE')"
2,"('RELIEVE', 'OPERATORS')"
2,"('FROM', 'OBTAINING')"
2,"('OBTAINING', 'ALL')"
2,"('OTHER', 'NECESSARY')"
2,"('NECESSARY', 'AUTHORIZATIONS')"
2,"('AUTHORIZATIONS', 'AND')"
2,"('AND', 'COMPLYING')"
2,"('COMPLYING', 'WITH')"
2,"('ALL', 'APPLICABLE')"
2,"('REGULATIONS.', 'ALL')"
2,"('ALL', 'PREVIOUSLY')"
2,"('PREVIOUSLY', 'ISSUED')"
2,"('ISSUED', 'WAIVERS')"
2,"('TO', 'FDC')"
2,"('FDC', 'NOTAM')"
2,"('9/5145', 'REMAIN')"
2,"('REMAIN', 'VALID')"
2,"('VALID', 'UNTIL')"
2,"('UNTIL', 'THE')"
2,"('THE', 'SPECIFIED')"
2,"('SPECIFIED', 'END')"
2,"('END', 'DATE')"
2,"('DATE', 'BUT')"
2,"('NOT', 'TO')"
2,"('TO', 'EXCEED')"
2,"('EXCEED', '90')"
2,"('90', 'DAYS')"
2,"('DAYS', 'FOLLOWING')"
2,"('FOLLOWING', 'THE')"
2,"('THE', 'EFFECTIVE')"
2,"('EFFECTIVE', 'DATE')"
2,"('DATE', 'OF')"
2,"('NOTAM.', 'INFORMATION')"
2,"('ABOUT', 'AIRSPACE')"
2,"('AT', 'HTTP://WWW.TSA.GOV/STAKEHOLDERS/AIRSPACE-WAIVERS-0')"
2,"('HTTP://WWW.TSA.GOV/STAKEHOLDERS/AIRSPACE-WAIVERS-0', 'OR')"
2,"('AT', '571-227-2071.')"
2,"('571-227-2071.', 'SUBMIT')"
2,"('SUBMIT', 'REQUESTS')"
2,"('REQUESTS', 'FOR')"
2,"('WAIVERS', 'AT')"
2,"('AT', 'HTTPS://WAIVERS.FAA.GOV')"
2,"('HTTPS://WAIVERS.FAA.GOV', 'END')"
2,"('UNKNOWN)', '333725N0842708W')"
2,"('333725N0842708W', '(1.7NM')"
2,"('SW', 'ATL)')"
2,"('ATL)', '1033FT')"
2,"('1033FT', '(60FT')"
2,"('MEZ,', 'OSA,')"
2,"('OSA,', 'PRX,')"
2,"('AS', '312000N1104500W')"
2,"('312000N1104500W', '(7.1NM')"
2,"('SE', 'OLS)')"
2,"('TO', '312857.60N1104500W')"
2,"('312857.60N1104500W', '(6.4NM')"
2,"('(6.4NM', 'NE')"
2,"('NE', 'OLS)')"
2,"('TO', '312857.60N1102603.40W')"
2,"('312857.60N1102603.40W', '(7.8NM')"
2,"('SSW', 'FHU)')"
2,"('TO', '312202N1101750W')"
2,"('312202N1101750W', '(13.5NM')"
2,"('TO', '312000N1101750W')"
2,"('312000N1101750W', '(15.5NM')"
2,"('(77FT', 'AGL)')"
2,"('OF', '360518N0833824W.')"
2,"('360518N0833824W.', 'AP')"
2,"('BYL,', 'GCY,')"
2,"('GKT,', 'MOR,')"
2,"('RKW,', 'RHP,')"
2,"('RHP,', 'SCX.')"
2,"('28', 'ALSF-2')"
2,"('INCLUDES', 'BWD,')"
2,"('BWD,', 'ABI,')"
2,"('ABI,', 'SWW,')"
2,"('SWW,', 'SNK,')"
2,"('SNK,', 'ONY,')"
2,"('ONY,', 'RPH,')"
2,"('RPH,', 'MWL,')"
2,"('MWL,', 'ETN.')"
2,"('(8.7NM', 'NNW')"
2,"('MON,', '4')"
2,"('4', 'NOV')"
2,"('EFFECT', 'ON')"
2,"('AT', '2411260836.')"
2,"('A3646/24', 'NOTAMC')"
2,"('NOTAMC', 'A3613/24')"
2,"('A3613/24', 'Q)')"
2,"('AS', '3.28NM')"
2,"('3.28NM', 'RADIUS')"
2,"('OF', '335507N1163506W')"
2,"('335507N1163506W', '(7.8NM')"
2,"('NW', 'PSP)')"
2,"('PSP)', '1321FT')"
2,"('1321FT', '(400FT')"
2,"('NNW', 'GNF)')"
2,"('B-1,', 'B-2,')"
2,"('EXPECT', 'TO')"
2,"('EXPECTED', 'TO')"
2,"('AS', '134NM')"
2,"('134NM', 'RADIUS')"
2,"('OF', '362852N1145341W.')"
2,"('362852N1145341W.', 'AP')"
2,"('BVU,', 'CDC,')"
2,"('CDC,', 'EED,')"
2,"('IGM,', 'KNB,')"
2,"('KNB,', 'LAS,')"
2,"('VGT,', 'L92,')"
2,"('L92,', 'U30.')"
2,"('(419.0FT', 'AGL)')"
2,"('(ASN', '2023-AWP-4456-NRA)')"
2,"('2023-AWP-4456-NRA)', '324345N1171117W')"
2,"('324345N1171117W', '(0.3NM')"
2,"('SAN)', '161FT')"
2,"('161FT', '(150FT')"
2,"('(6.1NM', 'ENE')"
2,"('INCLUDE', 'ATL,')"
2,"('OF', 'MZJ')"
2,"('MZJ', 'SFC-FL250')"
2,"('(7.0NM', 'ENE')"
2,"('NA.', 'LNAV')"
2,"('NA.', 'HELICOPTER')"
2,"('NIGHT.', 'FOR')"
2,"('TO', 'VIENNA')"
2,"('VIENNA', '(VNA)')"
2,"('(VNA)', 'VORTAC,')"
2,"('DLY', '1500-2300')"
2,"('TN..AIRSPACE', 'CLINTON,')"
2,"('CLINTON,', 'TN..LASER')"
2,"('TN..LASER', 'LGT')"
2,"('AS', '360506.3N0840739.2W')"
2,"('360506.3N0840739.2W', '(VXV317015.7)')"
2,"('(VXV317015.7)', 'SFC-1300FT.')"
2,"('SFC-1300FT.', 'LASER')"
2,"('TO', ""PILOTS'/PAX"")"
2,"(""PILOTS'/PAX"", 'EYES')"
2,"('WI', '1300FT')"
2,"('1300FT', 'VER')"
2,"('AND', '1300FT')"
2,"('1300FT', 'LATERALLY')"
2,"('THESE', 'DISTANCES.')"
2,"('DISTANCES.', 'KNOXVILLE')"
2,"('KNOXVILLE', '/TYS/')"
2,"('/TYS/', 'TRACON,')"
2,"('TEL', '865')"
2,"('865', '980-3030')"
2,"('980-3030', 'IS')"
2,"('CEILING', 'UNREL')"
2,"('3A...', 'S-ILS')"
2,"('S-ILS', '31')"
2,"('DA', '1264/HAT')"
2,"('1264/HAT', '457')"
2,"('457', 'ALL')"
2,"('(DME', 'REQUIRED):')"
2,"('31', 'CAT')"
2,"('10', 'RVRM')"
2,"('H70,', 'T55,')"
2,"('T55,', 'X43.')"
2,"('EAST', 'FIXED')"
2,"('OPR', 'RAMP')"
2,"('OF', '351212N1182425W')"
2,"('351212N1182425W', '(10.4NM')"
2,"('(10.4NM', 'NNW')"
2,"('NNW', 'MHV)')"
2,"('MHV)', '6500FT')"
2,"('6500FT', '(490FT')"
2,"('(490FT', 'AGL)')"
2,"('MSL.', 'WIND')"
2,"('WIND', 'INDICATOR')"
2,"('TANK', 'BEGINNING')"
2,"('471', 'FT')"
2,"('DER,', '445')"
2,"('564', 'FT')"
2,"('DER,', '161')"
2,"('161', 'FT')"
2,"('31,', 'POLE')"
2,"('DER,', '706')"
2,"('706', 'FT')"
2,"('OF', '352607N0895328W.')"
2,"('352607N0895328W.', 'AP')"
2,"('SGT,', 'CVK,')"
2,"('WI', 'MEMPHIS')"
2,"('MEMPHIS', 'ARTCC')"
2,"('BTN', 'TXY')"
2,"('TXY', 'A2')"
2,"('AND', 'TXY')"
2,"('TXY', 'A4')"
2,"('A4', 'IRREGULAR')"
2,"('(355FT', 'AGL)')"
2,"('SIGNATURE', 'T1')"
2,"('T1', 'RAMP')"
2,"('A5', 'WIP')"
2,"('PERIOD.', '2311132028-2511132028EST')"
2,"('(ASN', '2023-AWP-4455-NRA)')"
2,"('2023-AWP-4455-NRA)', '324345N1171112W')"
2,"('324345N1171112W', '(0.3NM')"
2,"('AS', '159NM')"
2,"('159NM', 'RADIUS')"
2,"('OF', '320203N1191502W.')"
2,"('320203N1191502W.', 'AP')"
2,"('INCLUDE', 'NFG,')"
2,"('NFG,', 'SEE,')"
2,"('SEE,', 'SDM,')"
2,"('SDM,', 'TOA,')"
2,"('LAX,', 'VNY,')"
2,"('VNY,', 'BUR,')"
2,"('BUR,', 'TOA,')"
2,"('TOA,', 'SNA.')"
2,"('ER', 'RUNUP')"
2,"('35L', 'CLSD')"
2,"('(404.9FT', 'AGL)')"
2,"('VOR', 'NOT')"
2,"('NE', 'CRT)')"
2,"('IPL', 'RWY')"
2,"('SPOT', '25')"
2,"('25', 'WIP')"
2,"('PLATES', 'W')"
2,"('W', 'END')"
2,"('INCREASED', 'BLACKBIRD')"
2,"('B3', 'BTN')"
2,"('NW', 'CVC)')"
2,"('NW', 'JFX)')"
2,"('NNW', 'JDD)')"
2,"('(7.4NM', 'E')"
2,"('BEGINNING', '39')"
2,"('CENTERLINE,', '20')"
2,"('26R', 'RVRT')"
2,"('FALCC', 'ONE')"
2,"('B6', 'CLSD')"
2,"('NA.', '2404122009-2604122009EST')"
2,"('S-LOC', '31L')"
2,"('36L', 'RVRT')"
2,"('NW', 'ROW)')"
2,"('PATCHY', '1/2IN')"
2,"('75FT', 'WID')"
2,"('AT', '2302011255.')"
2,"('34', 'VASI')"
2,"('SHERMAN', 'MUNI,')"
2,"('MUNI,', 'SHERMAN,')"
2,"('SHERMAN,', 'TX.')"
2,"('1300/HAT', '561')"
2,"('5/8.', 'TEMPORARY')"
2,"('CRANE', '969')"
2,"('969', 'MSL')"
2,"('1.3NM', 'S')"
2,"('34', '(2023-ASW-14596-OE).')"
2,"('IAP', 'BESSEMER,')"
2,"('BESSEMER,', 'BESSEMER,')"
2,"('BESSEMER,', 'AL.')"
2,"('VUZ', 'VORTAC')"
2,"('TO', 'VUZ')"
2,"('AND', 'HOLD')"
2,"('16L,', '300-2')"
2,"('THAN', '1900')"
2,"('1900', 'FT')"
2,"('PUBLISHED.', '2310050901-2510051858EST')"
2,"('12R', 'AND')"
2,"('12C', 'U/S')"
2,"('TWY', 'H5,')"
2,"('H5,', 'H6,')"
2,"('H6,', 'H7,')"
2,"('H7,', 'TWY')"
2,"('TWY', 'H7')"
2,"('H7', 'CLSD')"
2,"('35C', 'IM')"
2,"('SJ', 'BTN')"
2,"('TWY', 'SJ1')"
2,"('SJ1', 'CLSD')"
2,"('OF', '340723N0845055W')"
2,"('340723N0845055W', '(.8NM')"
2,"('(.8NM', 'SE')"
2,"('SE', 'VPC)')"
2,"('VPC)', 'SFC-400FT')"
2,"('TN..ROUTE', 'ZTL.')"
2,"('ZTL.', 'V466,')"
2,"('V466,', 'V519')"
2,"('V519', 'FARLI,')"
2,"('FARLI,', 'TN')"
2,"('TN', 'TO')"
2,"('TO', 'YUMMY,')"
2,"('VA', 'NA')"
2,"('GPS.', 'GZG')"
2,"('GZG', 'VOR/DME')"
2,"('VOR/DME', 'RESTRICTED')"
2,"('RESTRICTED', 'R-248,')"
2,"('R-248,', '53')"
2,"('53', 'DME,')"
2,"('DME,', 'ALL')"
2,"('3...', 'LNAV')"
2,"('1880/HAT', '745')"
2,"('745', 'ALL')"
2,"('TO', 'RW26.')"
2,"('26', '(2023-AWP-5980/10002-OE),')"
2,"('26', '(2023-AWP-5983-OE),')"
2,"('HOLD', 'SHORT')"
2,"('CLOSED', 'FIELD')"
2,"('OPS', 'FOR')"
2,"('ZME.', 'V303,')"
2,"('V303,', 'V532')"
2,"('V532', 'BLURB,')"
2,"('TO', 'BLIMP,')"
2,"('BLIMP,', 'AR')"
2,"('MEA', '4100')"
2,"('4100', 'NORTHWEST')"
2,"('BOUND,', '5000')"
2,"('5000', 'SOUTHEAST')"
2,"('OF', '335125.90N0842046.70W')"
2,"('335125.90N0842046.70W', '(2.5NM')"
2,"('(2.5NM', 'WSW')"
2,"('NE', 'DTO)')"
2,"('DTO)', '731FT')"
2,"('731FT', '(85FT')"
2,"('(85FT', 'AGL)')"
2,"('67L.', '4000FT-15000FT')"
2,"('(ASN', '2023-AWP-12862-OE)')"
2,"('2023-AWP-12862-OE)', '331816N1114049W')"
2,"('331816N1114049W', '(1.27NM')"
2,"('(1.27NM', 'SW')"
2,"('UNKNOWN', '(131FT')"
2,"('(131FT', 'AGL)')"
2,"('AIRSPACE', 'MERIDIAN')"
2,"('MERIDIAN', '2')"
2,"('SW', 'DAL)')"
2,"('NM.', 'RNAV')"
2,"('NOT', 'COINCIDENT.')"
2,"('AND', 'K')"
2,"('(ASN', '2023-AWP-11256-OE)')"
2,"('2023-AWP-11256-OE)', '332644N1115846W')"
2,"('332644N1115846W', '(1.7NM')"
2,"('PHX)', '1220FT')"
2,"('1220FT', '(70FT')"
2,"('TWY', 'H2')"
2,"('H2', 'CLSD')"
2,"('P13.', '6000FT-9999FT')"
2,"('(ASN', '2024-AWP-13233-OE)')"
2,"('2024-AWP-13233-OE)', '332645N1115844W')"
2,"('332645N1115844W', '(1.8NM')"
2,"('(1.8NM', 'ENE')"
2,"('PHX)', '1281FT')"
2,"('1281FT', '(120FT')"
2,"('26L', 'U/S')"
2,"('F70.', '3000FT-4000FT.')"
2,"('AS', '88NM')"
2,"('88NM', 'RADIUS')"
2,"('INCLUDE', 'HTS,')"
2,"('HTS,', 'MKJ,')"
2,"('MKJ,', 'CPF,')"
2,"('CPF,', 'FGX,')"
2,"('FGX,', 'PMH.')"
2,"('WINDCONE', 'LGT')"
2,"('OF', '344446N1031849W')"
2,"('344446N1031849W', '(22.4NM')"
2,"('(22.4NM', 'NNW')"
2,"('NNW', 'CVN)')"
2,"('CVN)', '5051FT')"
2,"('5051FT', '(398FT')"
2,"('(398FT', 'AGL)')"
2,"('(6.2NM', 'E')"
2,"('F69)', 'SFC-400FT')"
2,"('OF', '343600N0814059W.')"
2,"('343600N0814059W.', 'AP')"
2,"('GNC,', 'HOB,')"
2,"('HOB,', 'E11,')"
2,"('E11,', 'ODO,')"
2,"('ODO,', 'MDD,')"
2,"('MDD,', 'LUV.')"
2,"('(10.4NM', 'SW')"
2,"('(253FT', 'AGL)')"
2,"('NORTH', 'MAIN')"
2,"('(ASR', '1307677)')"
2,"('1307677)', '324256.20N0991717.80W')"
2,"('324256.20N0991717.80W', '(1.1NM')"
2,"('(1.1NM', 'WSW')"
2,"('WSW', 'T23)')"
2,"('T23)', '1636FT')"
2,"('1636FT', '(254FT')"
2,"('(254FT', 'AGL)')"
2,"('13L,', '300-2')"
2,"('OF', '247')"
2,"('1400', 'FT')"
2,"('17C,', '300-1')"
2,"('OF', '280')"
